Estacao;DataHora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
83587;10/09/2002 12:00;20.1;;65;920.2;14;2.5722;2.5;
83587;10/09/2002 18:00;23.9;;51;917.9;9;2.05776;6.25;
83587;11/09/2002 00:00;21;;61;918.4;9;2.05776;0;
83587;11/09/2002 12:00;18.7;;73;920;9;2.05776;7.5;
83587;11/09/2002 18:00;22.9;;51;917.5;5;3.08664;3.75;
83587;12/09/2002 00:00;19.7;;62;918;9;2.05776;0;
83587;12/09/2002 12:00;18.1;;63;917.6;9;3.08664;2.5;
83587;12/09/2002 18:00;26;;38;914;36;2.05776;2.5;
83587;13/09/2002 00:00;22;;46;914.4;0;0;8.75;
83587;13/09/2002 12:00;22.9;;45;914.2;9;1.54332;6.25;
83587;13/09/2002 18:00;30.7;;28;910.4;23;1.54332;6.25;
83587;14/09/2002 00:00;23.6;;49;911.4;0;0;5;
83587;14/09/2002 12:00;25.1;;41;912;9;1.02888;8.75;
83587;14/09/2002 18:00;28.4;;33;910.8;23;3.08664;10;
83587;15/09/2002 00:00;22.4;;57;912.3;0;0;2.5;
83587;15/09/2002 12:00;25.6;;52;915.1;9;1.54332;7.5;
83587;15/09/2002 18:00;31.7;;25;912.6;32;1.02888;7.5;
83587;16/09/2002 00:00;23.3;;57;915;0;0;11.25;
83587;16/09/2002 12:00;21.5;;62;918;5;3.08664;3.75;
83587;16/09/2002 18:00;26.5;;41;915.4;9;3.08664;3.75;
83587;17/09/2002 00:00;20.3;;66;918.4;5;1.54332;0;
83587;17/09/2002 12:00;20.7;;68;919.4;32;2.05776;8.75;
83587;17/09/2002 18:00;25.7;;48;916.7;9;1.54332;7.5;
83587;18/09/2002 00:00;20.8;;65;918.2;9;2.05776;11.25;
83587;18/09/2002 12:00;20;;69;918.4;9;3.08664;8.75;
83587;18/09/2002 18:00;26.1;;46;915.1;9;2.05776;5;
83587;19/09/2002 00:00;26.1;;46;915.1;9;2.05776;5;
83587;19/09/2002 12:00;19.5;;69;916.8;9;1.02888;6.25;
83587;19/09/2002 18:00;25.6;;47;913.4;9;2.05776;8.75;
83587;20/09/2002 00:00;20.6;;63;914.4;5;2.05776;0;
83587;20/09/2002 12:00;21.7;;59;914.6;9;10.2888;8.75;
83587;20/09/2002 18:00;28.5;;40;910.8;32;1.02888;3.75;
83587;21/09/2002 00:00;23.2;;56;911.5;9;0.51444;0;
83587;21/09/2002 12:00;21.9;;66;912.2;36;1.02888;8.75;
83587;21/09/2002 18:00;28.2;;42;909;23;2.05776;8.75;
83587;22/09/2002 00:00;22.2;;68;911.5;18;0.51444;10;
83587;22/09/2002 12:00;20.6;;76;912.4;9;1.02888;8.75;
83587;22/09/2002 18:00;20.2;;89;911.5;9;1.02888;10;
83587;23/09/2002 00:00;18.6;;90;912;36;0.51444;10;
83587;23/09/2002 12:00;19.8;;81;913.5;9;0.51444;10;
83587;23/09/2002 18:00;26.5;;54;909.8;5;1.54332;5;
83587;24/09/2002 00:00;17.5;;89;911.6;14;0.51444;10;
83587;24/09/2002 12:00;18.1;;91;912.6;27;0.51444;10;
83587;24/09/2002 18:00;21.5;;74;910.4;9;1.02888;8.75;
83587;25/09/2002 00:00;18.6;;87;910.7;0;0;7.5;
83587;25/09/2002 12:00;15.9;;85;913;5;1.54332;10;
83587;25/09/2002 18:00;18.1;;78;913.4;9;1.02888;8.75;
83587;26/09/2002 00:00;15.2;;82;915;9;1.02888;0;
83587;26/09/2002 12:00;18.2;;67;917.8;5;1.54332;2.5;
83587;26/09/2002 18:00;23;;49;915;5;1.54332;7.5;
83587;27/09/2002 00:00;18.6;;70;916.2;9;1.54332;2.5;
83587;27/09/2002 12:00;21;;61;918.4;9;1.54332;1.25;
83587;27/09/2002 18:00;25.7;;37;915.5;5;2.05776;2.5;
83587;28/09/2002 00:00;20.6;;44;917.4;9;2.05776;0;
83587;28/09/2002 12:00;20.7;;59;919.1;9;3.08664;1.25;
83587;28/09/2002 18:00;26.1;;42;915.9;9;1.54332;1.25;
83587;29/09/2002 00:00;21.5;;53;917;9;2.5722;0;
83587;29/09/2002 12:00;21.9;;62;917.8;9;2.05776;1.25;
83587;29/09/2002 18:00;27.2;;44;914.2;32;1.54332;5;
83587;30/09/2002 00:00;22.3;;59;915;9;2.05776;0;
83587;30/09/2002 12:00;21.9;;66;917.1;5;2.05776;2.5;
83587;30/09/2002 18:00;29.6;;40;913.9;27;1.54332;7.5;
83587;01/10/2002 00:00;23.8;;60;916.2;9;0.51444;0;
83587;02/10/2002 12:00;23.1;;60;915;14;3.08664;2.5;
83587;02/10/2002 18:00;27.3;;46;912.7;9;1.02888;7.5;
83587;03/10/2002 00:00;22.7;;64;914;9;2.05776;1.25;
83587;04/10/2002 12:00;24.3;;54;913.4;32;1.02888;1.25;
83587;04/10/2002 18:00;27.5;;41;911;9;2.05776;10;
83587;05/10/2002 00:00;24.4;;59;912.3;0;0;7.5;
83587;05/10/2002 12:00;23.2;;60;914;9;1.54332;0;
83587;05/10/2002 18:00;27.4;;46;912;9;1.02888;3.75;
83587;06/10/2002 00:00;23.6;;55;913.1;5;3.08664;0;
83587;06/10/2002 12:00;22;;62;915.1;9;3.08664;2.5;
83587;06/10/2002 18:00;28.5;;28;912;5;1.02888;1.25;
83587;07/10/2002 00:00;22.1;;57;914.3;5;2.5722;0;
83587;07/10/2002 12:00;22.3;;67;915.5;5;1.54332;7.5;
83587;07/10/2002 18:00;27.1;;46;913.2;5;1.02888;3.75;
83587;08/10/2002 00:00;23.7;;55;914.6;5;2.5722;0;
83587;08/10/2002 12:00;25.4;;54;916.2;9;1.54332;0;
83587;08/10/2002 18:00;29.8;;37;913;5;1.02888;3.75;
83587;09/10/2002 00:00;25.5;;48;914.2;9;2.05776;1.25;
83587;09/10/2002 12:00;24.9;;52;915;5;4.11552;0;
83587;09/10/2002 18:00;30.6;;27;912.4;5;1.54332;2.5;
83587;10/10/2002 00:00;25.2;;33;914.3;9;2.5722;0;
83587;10/10/2002 12:00;23.7;;50;914.8;9;2.05776;0;
83587;10/10/2002 18:00;29.1;;35;911.4;32;1.54332;0;
83587;11/10/2002 00:00;24;;47;913.4;9;2.05776;0;
83587;11/10/2002 12:00;23.6;;48;915.2;9;3.08664;0;
83587;11/10/2002 18:00;29.9;;30;911.9;9;1.54332;0;
83587;12/10/2002 00:00;24.4;;54;913.6;9;2.05776;0;
83587;12/10/2002 12:00;24.7;;51;914.4;9;2.05776;0;
83587;12/10/2002 18:00;30.5;;41;911.4;5;1.02888;1.25;
83587;13/10/2002 00:00;24.3;;58;913.1;9;2.5722;0;
83587;13/10/2002 12:00;24.6;;52;914.3;5;2.05776;0;
83587;13/10/2002 18:00;30.8;;28;911.5;5;2.05776;0;
83587;14/10/2002 00:00;25;;41;913.9;9;0.51444;0;
83587;14/10/2002 12:00;21.7;;60;914.7;5;2.5722;1.25;
83587;14/10/2002 18:00;29.9;;26;913.2;5;1.54332;0;
83587;15/10/2002 00:00;24.2;;33;914.2;9;2.05776;0;
83587;15/10/2002 12:00;24.5;;40;914.4;9;3.08664;1.25;
83587;15/10/2002 18:00;29.7;;25;912.3;9;2.05776;1.25;
83587;16/10/2002 00:00;24.2;;45;913.4;9;2.5722;0;
83587;16/10/2002 12:00;24.1;;44;913.9;5;1.54332;2.5;
83587;16/10/2002 18:00;31;;23;911.5;5;0.51444;2.5;
83587;17/10/2002 00:00;24.7;;45;911.8;9;2.5722;0;
83587;17/10/2002 12:00;26.7;;37;912.4;5;2.05776;0;
83587;17/10/2002 18:00;33.1;;20;909.2;5;1.54332;1.25;
83587;18/10/2002 00:00;26.6;;48;911.2;5;1.02888;0;
83587;18/10/2002 12:00;24.2;;59;914.2;14;2.5722;8.75;
83587;18/10/2002 18:00;28.9;;39;911.9;5;2.05776;2.5;
83587;19/10/2002 00:00;24.1;;52;913.9;9;2.5722;5;
83587;19/10/2002 12:00;21.2;;63;916.2;9;2.5722;7.5;
83587;19/10/2002 18:00;26.7;;42;912.6;5;3.08664;2.5;
83587;20/10/2002 00:00;21.7;;59;913.9;9;3.08664;0;
83587;20/10/2002 12:00;22.7;;64;914.4;9;1.54332;3.75;
83587;20/10/2002 18:00;28;;42;910.6;5;1.54332;5;
83587;21/10/2002 00:00;23.2;;62;912.2;9;2.05776;0;
83587;21/10/2002 12:00;25.6;;57;913.9;5;2.05776;2.5;
83587;21/10/2002 18:00;32.3;;32;910.2;9;2.05776;2.5;
83587;22/10/2002 00:00;27.1;;50;911;9;1.54332;2.5;
83587;22/10/2002 12:00;26.3;;60;914;14;3.60108;5;
83587;22/10/2002 18:00;27.5;;54;910.7;14;3.08664;8.75;
83587;23/10/2002 00:00;20.3;;87;913.8;9;1.02888;7.5;
83587;23/10/2002 12:00;21.9;;74;915.2;5;2.05776;5;
83587;23/10/2002 18:00;26.9;;55;913.1;9;3.08664;7.5;
83587;24/10/2002 00:00;20.3;;82;914.4;14;1.54332;7.5;
83587;24/10/2002 12:00;20.9;;70;915.5;9;1.54332;7.5;
83587;24/10/2002 18:00;26.6;;50;912.6;5;2.05776;10;
83587;25/10/2002 00:00;20.8;;65;913.6;9;3.60108;0;
83587;25/10/2002 12:00;21.9;;63;913.6;9;2.05776;5;
83587;25/10/2002 18:00;29.5;;39;909.9;27;1.54332;3.75;
83587;26/10/2002 00:00;23.5;;61;910.8;9;1.54332;0;
83587;26/10/2002 12:00;23.2;;69;911.9;0;0;10;
83587;26/10/2002 18:00;29.5;;44;909;0;0;7.5;
83587;27/10/2002 00:00;24.4;;64;912.6;14;2.5722;10;
83587;27/10/2002 12:00;25.9;;61;911;5;1.54332;1.25;
83587;27/10/2002 18:00;32.5;;31;908.4;23;1.54332;2.5;
83587;28/10/2002 00:00;26.5;;61;909.5;9;2.05776;1.25;
83587;28/10/2002 12:00;25.8;;62;911.4;9;1.54332;5;
83587;28/10/2002 18:00;31.8;;46;910.8;5;1.54332;7.5;
83587;29/10/2002 00:00;26.4;;57;909.8;5;2.5722;7.5;
83587;29/10/2002 12:00;25.4;;60;911;9;2.05776;7.5;
83587;29/10/2002 18:00;24.9;;72;908.6;32;1.02888;10;
83587;30/10/2002 00:00;24.3;;63;909.2;9;1.54332;7.5;
83587;30/10/2002 12:00;22.6;;71;909.9;0;0;10;
83587;30/10/2002 18:00;20.1;;91;908.6;0;0;10;
83587;31/10/2002 00:00;20.4;;92;909.8;0;0;10;
83587;31/10/2002 12:00;22.4;;78;911.6;27;1.54332;10;
83587;31/10/2002 18:00;26.4;;65;907.8;14;1.02888;10;
83587;01/11/2002 00:00;21.5;;90;909.2;0;0;10;
83587;01/11/2002 12:00;21.2;;86;910.2;9;1.54332;10;
83587;01/11/2002 18:00;23.6;;81;907.9;18;1.54332;10;
83587;02/11/2002 00:00;20.7;;91;910.7;5;1.02888;10;
83587;02/11/2002 12:00;21.2;;84;912.8;9;1.02888;10;
83587;02/11/2002 18:00;27.9;;54;909;27;1.54332;7.5;
83587;03/11/2002 00:00;22.2;;79;910.3;5;0.51444;7.5;
83587;03/11/2002 12:00;24.4;;66;911.4;27;1.54332;6.25;
83587;03/11/2002 18:00;29.7;;47;908.2;5;1.02888;5;
83587;04/11/2002 00:00;23.4;;74;911.4;9;1.54332;0;
83587;04/11/2002 12:00;23.6;;73;913.2;27;0.51444;10;
83587;04/11/2002 18:00;29.5;;63;907.9;32;1.02888;7.5;
83587;05/11/2002 00:00;23.7;;63;914.3;5;1.54332;2.5;
83587;05/11/2002 12:00;23.4;;78;911.4;5;0.51444;8.75;
83587;05/11/2002 18:00;21.7;;88;910.2;27;0.51444;10;
83587;06/11/2002 00:00;20.3;;94;911.6;0;0;10;
83587;06/11/2002 12:00;18.3;;88;913.6;5;2.05776;10;
83587;06/11/2002 18:00;17.7;;82;914.7;9;3.08664;10;
83587;07/11/2002 00:00;16.5;;85;914.6;14;2.5722;10;
83587;07/11/2002 12:00;15.6;;85;916.6;14;1.54332;10;
83587;07/11/2002 18:00;18.5;;75;915.6;9;0.51444;10;
83587;08/11/2002 00:00;16.7;;78;915.9;9;2.05776;10;
83587;08/11/2002 12:00;19.7;;58;916.3;14;2.05776;2.5;
83587;08/11/2002 18:00;23.4;;50;913.1;0;0;5;
83587;09/11/2002 00:00;18.8;;71;914.3;9;1.54332;3.75;
83587;09/11/2002 12:00;20.8;;61;915.6;9;2.05776;2.5;
83587;09/11/2002 18:00;26.3;;46;913.2;23;2.05776;7.5;
83587;10/11/2002 00:00;21.1;;70;913.1;9;0.51444;0;
83587;10/11/2002 12:00;23.3;;64;913.9;9;1.54332;2.5;
83587;10/11/2002 18:00;20.2;;76;911.1;27;2.05776;5;
83587;11/11/2002 00:00;24.9;;63;911.5;9;1.54332;0;
83587;11/11/2002 12:00;25.8;;63;923.2;0;0;8.75;
83587;11/11/2002 18:00;25.2;;70;911.4;23;0.51444;7.5;
83587;12/11/2002 00:00;19.7;;96;914.2;9;3.60108;10;
83587;12/11/2002 12:00;23.3;;70;914.8;9;1.02888;8.75;
83587;12/11/2002 18:00;27.9;;46;913.2;27;1.02888;8.75;
83587;13/11/2002 00:00;23.1;;65;914.8;9;1.54332;7.5;
83587;13/11/2002 12:00;21.9;;74;916.7;9;3.08664;10;
83587;13/11/2002 18:00;26;;54;914.2;5;2.05776;5;
83587;14/11/2002 00:00;22.9;;47;915;9;1.02888;3.75;
83587;14/11/2002 12:00;23.3;;62;916.7;9;3.08664;6.25;
83587;14/11/2002 18:00;25.8;;50;914.4;9;1.54332;8.75;
83587;15/11/2002 00:00;22.8;;63;915.6;9;1.54332;6.25;
83587;15/11/2002 12:00;24;;61;915.1;5;1.54332;2.5;
83587;15/11/2002 18:00;28.9;;44;911.9;5;1.02888;3.75;
83587;16/11/2002 00:00;23.3;;69;913;9;2.05776;3.75;
83587;16/11/2002 12:00;24.3;;65;913.6;9;1.54332;5;
83587;16/11/2002 18:00;31.3;;39;909.2;23;3.08664;3.75;
83587;17/11/2002 00:00;26.3;;60;910.3;5;1.54332;1.25;
83587;17/11/2002 12:00;24.4;;65;911.5;9;1.02888;8.75;
83587;17/11/2002 18:00;29.7;;50;908.5;23;2.05776;2.5;
83587;18/11/2002 00:00;19.9;;93;912.7;9;1.54332;7.5;
83587;18/11/2002 12:00;23;;71;911.9;32;2.05776;8.75;
83587;18/11/2002 18:00;28.9;;67;908.7;32;1.54332;7.5;
83587;19/11/2002 00:00;22.1;;92;910;0;0;10;
83587;19/11/2002 12:00;27.1;;57;911.5;14;1.02888;6.25;
83587;19/11/2002 18:00;27;;62;909.2;32;1.02888;10;
83587;20/11/2002 00:00;22.1;;72;911.8;9;2.5722;7.5;
83587;20/11/2002 12:00;26.2;;62;911.9;36;1.54332;2.5;
83587;20/11/2002 18:00;31.8;;42;909.2;23;1.54332;5;
83587;21/11/2002 00:00;25.5;;67;911.5;9;2.05776;5;
83587;21/11/2002 12:00;25.5;;69;912.7;9;1.54332;7.5;
83587;21/11/2002 18:00;27.6;;60;910.7;5;1.54332;7.5;
83587;22/11/2002 00:00;23.1;;86;911.6;0;0;10;
83587;22/11/2002 12:00;23.2;;78;913.1;5;2.5722;10;
83587;22/11/2002 18:00;25.4;;67;911.6;9;0.51444;10;
83587;23/11/2002 00:00;23.2;;76;913.5;9;2.5722;7.5;
83587;23/11/2002 12:00;22.7;;74;915.4;9;3.08664;10;
83587;23/11/2002 18:00;26.3;;60;913.1;0;0;5;
83587;24/11/2002 00:00;24;;69;914;9;1.54332;8.75;
83587;24/11/2002 12:00;23.3;;71;915.6;0;0;7.5;
83587;24/11/2002 18:00;29.3;;48;912.6;23;1.02888;5;
83587;25/11/2002 00:00;20.9;;89;914.3;0;0;10;
83587;25/11/2002 12:00;23.9;;68;915.2;5;2.5722;5;
83587;25/11/2002 18:00;24.4;;76;913.1;23;1.54332;10;
83587;26/11/2002 00:00;22.4;;79;913.6;0;0;1.25;
83587;26/11/2002 12:00;26.2;;59;914.3;9;1.02888;10;
83587;26/11/2002 18:00;28.2;;45;912.4;27;1.54332;10;
83587;27/11/2002 00:00;25.4;;59;913.4;9;1.54332;6.25;
83587;27/11/2002 12:00;20.7;;84;915.2;18;1.54332;10;
83587;27/11/2002 18:00;20.5;;81;914.2;14;1.02888;10;
83587;28/11/2002 00:00;20;;65;913.5;14;0.51444;0;
83587;28/11/2002 12:00;24.7;;60;913.6;9;1.54332;6.25;
83587;28/11/2002 18:00;30.3;;36;911.1;5;2.05776;2.5;
83587;29/11/2002 00:00;25;;56;912.6;9;1.54332;0;
83587;29/11/2002 12:00;25.3;;58;913.8;9;2.5722;2.5;
83587;29/11/2002 18:00;29.5;;37;911.4;5;1.02888;6.25;
83587;30/11/2002 00:00;25.4;;61;912.8;9;2.05776;0;
83587;30/11/2002 12:00;27;;51;914.8;9;1.54332;2.5;
83587;30/11/2002 18:00;32.4;;25;911.9;32;1.54332;2.5;
83587;01/12/2002 00:00;26.4;;56;913.5;9;1.54332;0;
83587;01/12/2002 12:00;27.2;;44;913.1;0;0;0;
83587;01/12/2002 18:00;33.1;;24;910.8;27;0.51444;3.75;
83587;02/12/2002 00:00;27.1;;53;911.5;9;2.05776;0;
83587;02/12/2002 12:00;27.7;;49;911.6;27;0.51444;3.75;
83587;02/12/2002 18:00;34.1;;33;909.2;23;1.54332;3.75;
83587;03/12/2002 00:00;28.9;;49;910.6;9;1.54332;7.5;
83587;03/12/2002 12:00;26.9;;58;912.7;9;1.54332;1.25;
83587;03/12/2002 18:00;31.1;;47;910.8;9;1.02888;6.25;
83587;04/12/2002 00:00;26.2;;64;912.8;14;3.08664;7.5;
83587;04/12/2002 12:00;25.9;;65;914;9;1.54332;6.25;
83587;04/12/2002 18:00;30.3;;48;911.9;9;1.54332;7.5;
83587;05/12/2002 00:00;25.5;;66;912.6;9;1.54332;0;
83587;05/12/2002 12:00;25.1;;63;913.9;9;1.02888;7.5;
83587;05/12/2002 18:00;31.2;;47;910.8;27;1.02888;7.5;
83587;06/12/2002 00:00;25.7;;69;911;0;0;0;
83587;06/12/2002 12:00;28.3;;55;910.3;32;1.02888;2.5;
83587;06/12/2002 18:00;21;;87;908.8;9;3.60108;8.75;
83587;07/12/2002 00:00;21.7;;83;909.8;0;0;10;
83587;07/12/2002 12:00;25;;67;909.2;27;2.05776;7.5;
83587;07/12/2002 18:00;27.3;;62;907.1;27;2.05776;8.75;
83587;08/12/2002 00:00;19.9;;92;908.4;14;1.02888;10;
83587;08/12/2002 12:00;26.7;;63;907.6;5;1.54332;2.5;
83587;08/12/2002 18:00;26.1;;61;905.9;5;1.54332;7.5;
83587;09/12/2002 00:00;21.6;;88;908.6;14;2.05776;10;
83587;09/12/2002 12:00;24.3;;73;909.6;9;1.54332;10;
83587;09/12/2002 18:00;25.6;;76;908.2;9;1.54332;10;
83587;10/12/2002 00:00;22.5;;85;910.6;9;1.54332;7.5;
83587;10/12/2002 12:00;25.1;;67;913.1;9;2.05776;8.75;
83587;10/12/2002 18:00;28.2;;54;910.8;9;2.05776;7.5;
83587;11/12/2002 00:00;20.6;;90;913.2;9;1.54332;6.25;
83587;11/12/2002 12:00;22.6;;82;914.2;9;1.54332;10;
83587;11/12/2002 18:00;20.7;;94;912.8;27;1.02888;10;
83587;12/12/2002 00:00;21;;93;913.6;9;0.51444;7.5;
83587;12/12/2002 12:00;19.9;;96;913.2;32;2.05776;10;
83587;12/12/2002 18:00;20.4;;99;911.2;27;3.08664;10;
83587;13/12/2002 00:00;20.4;;94;912.8;27;1.02888;10;
83587;13/12/2002 12:00;19.1;;97;912.8;32;2.5722;10;
83587;13/12/2002 18:00;21.5;;88;911.5;32;2.05776;10;
83587;14/12/2002 00:00;20.4;;90;912.7;9;0.51444;6.25;
83587;14/12/2002 12:00;18.7;;95;914.3;9;0.51444;10;
83587;14/12/2002 18:00;20.6;;89;912.7;5;1.54332;10;
83587;15/12/2002 00:00;20.2;;96;913.9;32;2.05776;10;
83587;15/12/2002 12:00;19.2;;90;914.3;27;1.02888;10;
83587;15/12/2002 18:00;21.2;;84;912.6;14;0.51444;10;
83587;16/12/2002 00:00;19.9;;95;913.2;0;0;10;
83587;16/12/2002 12:00;20.3;;91;913.5;27;1.54332;10;
83587;16/12/2002 18:00;20;;89;912.2;27;1.54332;10;
83587;17/12/2002 00:00;18.4;;94;912.3;0;0;10;
83587;17/12/2002 12:00;20.9;;89;912.8;32;2.5722;10;
83587;17/12/2002 18:00;23.3;;82;910.8;32;0.51444;7.5;
83587;18/12/2002 00:00;20.8;;88;913.1;18;0.51444;2.5;
83587;18/12/2002 12:00;25.2;;64;913.1;9;1.54332;5;
83587;18/12/2002 18:00;30;;46;910.8;18;1.54332;7.5;
83587;19/12/2002 00:00;24.7;;66;911.9;9;2.5722;1.25;
83587;19/12/2002 12:00;23.5;;70;914;9;2.05776;7.5;
83587;19/12/2002 18:00;28.1;;52;912.3;32;0.51444;3.75;
83587;20/12/2002 00:00;23.3;;74;914.2;9;2.05776;0;
83587;20/12/2002 12:00;25.3;;66;915;5;1.02888;2.5;
83587;20/12/2002 18:00;30.4;;49;912.6;23;1.54332;3.75;
83587;21/12/2002 00:00;27;;59;913.8;18;0.51444;3.75;
83587;21/12/2002 12:00;28.3;;60;914.6;32;0.51444;3.75;
83587;22/12/2002 00:00;21.1;;88;914.4;14;2.05776;10;
83587;22/12/2002 12:00;24.5;;70;913.6;9;1.54332;5;
83587;22/12/2002 18:00;25.2;;77;945.8;0;0;5;
83587;23/12/2002 00:00;24.4;;71;911.5;0;0;0;
83587;23/12/2002 12:00;24.7;;72;912.4;9;1.54332;6.25;
83587;23/12/2002 18:00;24.2;;78;911.4;9;2.5722;8.75;
83587;24/12/2002 00:00;23.3;;85;911.1;9;0.51444;7.5;
83587;24/12/2002 12:00;22.6;;87;911.9;18;1.02888;8.75;
83587;24/12/2002 18:00;29.1;;60;909.4;0;0;7.5;
83587;25/12/2002 00:00;24.5;;86;910.3;0;0;0;
83587;25/12/2002 12:00;24.7;;84;911.2;0;0;8.75;
83587;25/12/2002 18:00;31.1;;48;908.7;0;0;8.75;
83587;26/12/2002 00:00;21.5;;92;910.2;0;0;7.5;
83587;26/12/2002 12:00;24.3;;72;912.6;14;1.54332;8.75;
83587;26/12/2002 18:00;23.2;;87;911.4;27;0.51444;10;
83587;27/12/2002 00:00;21.7;;83;911.6;9;2.05776;8.75;
83587;27/12/2002 12:00;23.8;;59;912.4;14;2.05776;6.25;
83587;27/12/2002 18:00;25.5;;61;911;5;2.05776;8.75;
83587;28/12/2002 00:00;21.7;;76;911.2;0;0;5;
83587;28/12/2002 12:00;22.9;;67;911.5;9;1.54332;8.75;
83587;28/12/2002 18:00;26;;63;909.2;27;1.54332;8.75;
83587;29/12/2002 00:00;23.4;;71;909.9;14;0.51444;2.5;
83587;29/12/2002 12:00;23.8;;67;910.6;9;1.54332;7.5;
83587;29/12/2002 18:00;28.5;;54;908.6;5;1.02888;6.25;
83587;30/12/2002 00:00;22.5;;69;911.1;9;2.05776;6.25;
83587;30/12/2002 12:00;22.5;;81;913.4;5;1.02888;8.75;
83587;30/12/2002 18:00;21.2;;91;912;9;1.02888;10;
83587;31/12/2002 00:00;21.6;;88;914.2;9;1.54332;6.25;
83587;31/12/2002 12:00;23.5;;78;913.5;32;1.54332;8.75;
83587;31/12/2002 18:00;26.7;;66;911.2;27;0.51444;8.75;
83587;01/01/2003 00:00;20.5;;95;912.2;0;0;10;
83587;01/01/2003 12:00;23.1;21.2;84;912.2;9;0.8;9;
83587;01/01/2003 18:00;24.5;21.4;75;909.9;27;1.3;9;
83587;02/01/2003 00:00;21.9;21;92;912.7;9;0.8;8;
83587;02/01/2003 12:00;22.9;21.3;86;911.7;36;1.5;10;
83587;02/01/2003 18:00;23.5;21.3;82;909.4;27;0.3;9;
83587;03/01/2003 00:00;20.9;20.4;95;910.1;0;0;9;
83587;03/01/2003 12:00;22;20.7;89;911.1;27;1.1;10;
83587;03/01/2003 18:00;25.3;22.6;79;908.8;27;1.3;8;
83587;04/01/2003 00:00;22.2;21.2;91;910.8;32;0.7;10;
83587;04/01/2003 12:00;20.3;19.4;92;912.3;36;3.3;10;
83587;04/01/2003 18:00;24.1;21.2;77;908.8;32;1.6;10;
83587;05/01/2003 00:00;21.1;20.8;97;909.3;0;0;9;
83587;05/01/2003 12:00;21.3;20.6;94;911.5;27;3.6;10;
83587;05/01/2003 18:00;22.1;21.2;92;909.2;27;1.3;10;
83587;06/01/2003 00:00;22.7;21.6;91;909.9;32;0.5;7;
83587;06/01/2003 12:00;21.6;20.8;93;910.3;32;1.6;10;
83587;06/01/2003 18:00;21.9;21.4;96;907.9;27;0.8;10;
83587;07/01/2003 00:00;21.4;21.1;97;909.2;0;0;10;
83587;07/01/2003 12:00;20.3;20;97;910.2;0;0;10;
83587;07/01/2003 18:00;21.2;21;98;909.4;9;0.5;10;
83587;08/01/2003 00:00;20.3;17.9;79;911.3;9;1.5;10;
83587;08/01/2003 12:00;21.7;18.4;72;913;9;0.5;10;
83587;08/01/2003 18:00;25.9;21.9;70;912.4;36;0.5;10;
83587;09/01/2003 00:00;21.1;20.3;93;914.7;9;1.8;9;
83587;09/01/2003 12:00;25.7;22;72;915.1;5;1.1;5;
83587;09/01/2003 18:00;27.7;24.3;75;913.3;9;0.7;7;
83587;10/01/2003 00:00;22.1;21.6;96;914.4;18;0.7;8;
83587;10/01/2003 12:00;26.5;22.5;70;914.3;27;0.5;3;
83587;10/01/2003 18:00;32.7;23.4;44;910;27;2.1;7;
83587;11/01/2003 00:00;21.5;20.2;89;913.1;23;1.3;8;
83587;11/01/2003 12:00;22.7;20.2;79;913.4;23;0.5;8;
83587;11/01/2003 18:00;29.7;22.6;53;909.5;32;1;5;
83587;12/01/2003 00:00;20.6;20;95;911.5;27;0.5;10;
83587;12/01/2003 12:00;25.1;20.8;67;911.6;27;0.5;8;
83587;12/01/2003 18:00;28.8;22.6;58;909.5;32;2;7;
83587;13/01/2003 00:00;22.4;20.4;83;910.5;9;0.8;7;
83587;13/01/2003 12:00;20.1;19.5;94;912.5;0;0;9;
83587;13/01/2003 18:00;26.9;22.6;68;909.1;5;0.5;8;
83587;14/01/2003 00:00;24.1;20.4;71;910.5;9;1.6;6;
83587;14/01/2003 12:00;22.9;20.4;79;912.8;36;0.5;8;
83587;14/01/2003 18:00;28.2;22.2;58;908.9;27;1.3;7;
83587;15/01/2003 00:00;22.4;21.1;89;910.4;9;0.8;10;
83587;15/01/2003 12:00;24;20.8;74;911.2;5;1;9;
83587;15/01/2003 18:00;23.9;22.2;86;910.3;32;2.3;10;
83587;16/01/2003 00:00;22.1;21.6;96;911.4;0;0;10;
83587;16/01/2003 12:00;19.9;19.6;97;913.6;32;1;10;
83587;16/01/2003 18:00;21.7;21;94;912.7;36;0.3;10;
83587;17/01/2003 00:00;20.7;20.2;95;912.4;0;0;7;
83587;17/01/2003 12:00;19.1;18.8;97;914.1;9;0.5;10;
83587;17/01/2003 18:00;20.2;18.8;87;912.9;36;1.6;10;
83587;18/01/2003 00:00;19.9;19.6;97;913.2;0;0;8;
83587;18/01/2003 12:00;21.4;20.2;89;913.5;0;0;10;
83587;18/01/2003 18:00;28.1;21.5;55;910.9;27;1.6;8;
83587;19/01/2003 00:00;22;20.8;90;911.9;0;0;7;
83587;19/01/2003 12:00;21.5;20.3;89;912.9;27;0.3;10;
83587;19/01/2003 18:00;26.1;21.4;65;910.5;27;1.6;9;
83587;20/01/2003 00:00;23.3;21.2;83;911.6;27;0.8;7;
83587;20/01/2003 12:00;20.5;19.7;93;912.5;32;0.5;10;
83587;20/01/2003 18:00;26.4;21;61;911.9;32;1.3;7;
83587;21/01/2003 00:00;22.5;21;87;910.4;0;0;3;
